event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:18:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 576, ""total_tokens"": 67596, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.1,3.0.0
ml2:18:context_and_memory:scene_and_durable_memory,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,context_and_memory,scene_and_durable_memory,"[""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:18:context_and_memory:knowledge_layer_separation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,context_and_memory,knowledge_layer_separation,"[""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:18:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,turn_and_session_orchestration,transactional_turn,"[""call_ijknhfJimmT8IM0YJcmI7hB4"", ""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 575, ""total_tokens"": 67595, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.1,3.0.0
ml2:18:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,turn_and_session_orchestration,idempotent_commit,"[""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:18:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 576, ""total_tokens"": 67596, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.1,3.0.0
ml2:18:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:18:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,evento,rules_and_character_state,character_time_state,"[""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 576, ""total_tokens"": 67596, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.0,3.0.0
ml2:18:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,evento,sidequest_authoring,opportunity_gate,"[""call_ijknhfJimmT8IM0YJcmI7hB4"", ""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 575, ""total_tokens"": 67595, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.0,3.0.0
ml2:18:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,evento,sidequest_lifecycle,active_reassessment,"[""call_ijknhfJimmT8IM0YJcmI7hB4""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 575, ""total_tokens"": 67595, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.0,3.0.0
ml2:18:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,evento,sidequest_lifecycle,transactional_progress,"[""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:18:npc_continuity_and_social_behavior:social_initiative,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,cena,npc_continuity_and_social_behavior,social_initiative,"[""call_ijknhfJimmT8IM0YJcmI7hB4"", ""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""output""]",sim,gate_neutro,silencio_ou_inelegibilidade_explicita,,,"[""output:iniciativa_social"", ""output:initiative_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 576, ""total_tokens"": 67596, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.0,3.0.0
ml2:18:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_ijknhfJimmT8IM0YJcmI7hB4"", ""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""comando"", ""output""]",sim,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:18:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_ijknhfJimmT8IM0YJcmI7hB4"", ""call_UDLSbG7BrQ49oLFdvSLhalZf""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:18:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a044-f5d6-7911-b439-983f34fac49f,18,interaction-f80eb0c7e45699fb11d8,S022-I0022,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_ijknhfJimmT8IM0YJcmI7hB4""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 523392, ""input_tokens"": 536160, ""output_tokens"": 4605, ""total_tokens"": 540765, ""uncached_input_tokens_approx"": 12768}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 65424, ""input_tokens"": 67020, ""output_tokens"": 576, ""total_tokens"": 67596, ""uncached_input_tokens_approx"": 1596}}",3.0.4,1.0.0,3.0.0
ml2:19:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a078-2dea-7f11-b292-db336f87b8d8,19,interaction-9d9d57764c4dc9ad487d,S022-I0023,turno,context_and_memory,routed_context_access,"[""call_GgFAmU6iReRJjM3UtCUkbEXu"", ""call_HVamDkJP5VPwAOhPr3M4Zaz9"", ""call_PHnPgJHimjtBsfnX9yq2lWjL"", ""call_yV5tq1soiVxhJ0Jj3WOXffM5"", ""call_cpUHe6PillfKa89gbMG7p5ZB"", ""call_4E3OF9U0y2MRjudjnR9JCxDm"", ""call_wJA8qUJa5cNay3klRLombgzi""]","[""comando""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 676224, ""input_tokens"": 717321, ""output_tokens"": 6118, ""total_tokens"": 723439, ""uncached_input_tokens_approx"": 41097}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 84528, ""input_tokens"": 89665, ""output_tokens"": 765, ""total_tokens"": 90430, ""uncached_input_tokens_approx"": 5137}}",3.0.4,1.0.1,3.0.0
ml2:19:context_and_memory:scene_and_durable_memory,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a078-2dea-7f11-b292-db336f87b8d8,19,interaction-9d9d57764c4dc9ad487d,S022-I0023,turno,context_and_memory,scene_and_durable_memory,"[""call_edRxY28RXPyp5wEEI0jQv3yM""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 676224, ""input_tokens"": 717321, ""output_tokens"": 6118, ""total_tokens"": 723439, ""uncached_input_tokens_approx"": 41097}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:19:context_and_memory:knowledge_layer_separation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a078-2dea-7f11-b292-db336f87b8d8,19,interaction-9d9d57764c4dc9ad487d,S022-I0023,turno,context_and_memory,knowledge_layer_separation,"[""call_edRxY28RXPyp5wEEI0jQv3yM""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 676224, ""input_tokens"": 717321, ""output_tokens"": 6118, ""total_tokens"": 723439, ""uncached_input_tokens_approx"": 41097}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:19:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a078-2dea-7f11-b292-db336f87b8d8,19,interaction-9d9d57764c4dc9ad487d,S022-I0023,turno,turn_and_session_orchestration,transactional_turn,"[""call_7prPtLMQd9wwuRiDIyes1tJM"", ""call_CZO3z2PThQrFRDIlz6pj6v2A"", ""call_edRxY28RXPyp5wEEI0jQv3yM""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 676224, ""input_tokens"": 717321, ""output_tokens"": 6118, ""total_tokens"": 723439, ""uncached_input_tokens_approx"": 41097}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 84528, ""input_tokens"": 89665, ""output_tokens"": 764, ""total_tokens"": 90429, ""uncached_input_tokens_approx"": 5137}}",3.0.4,1.0.1,3.0.0
ml2:19:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a078-2dea-7f11-b292-db336f87b8d8,19,interaction-9d9d57764c4dc9ad487d,S022-I0023,turno,turn_and_session_orchestration,idempotent_commit,"[""call_edRxY28RXPyp5wEEI0jQv3yM""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 676224, ""input_tokens"": 717321, ""output_tokens"": 6118, ""total_tokens"": 723439, ""uncached_input_tokens_approx"": 41097}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
