id,nome,tipo_nome,genero,raca,cultura_subraca,regiao_primaria,regioes_compativeis,status,fonte_base,fonte_url,observacao
FRN03461,Theran,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03462,Varvan,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03463,Rolric,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03464,Fenvan,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03465,Theror,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03466,Careth,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03467,Rolvan,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03468,Galric,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03469,Feneth,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03470,Galvan,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03471,Vareth,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03472,Carvan,nome,masculino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03473,Vadaeth,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03474,Brielle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03475,Sylvara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03476,Yllelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03477,Sylelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03478,Yllvara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03479,Shaelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03480,Shavara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03481,Merilyn,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03482,Vadalyn,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03483,Merieth,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03484,Brivara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03485,Arivara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03486,Arielle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03487,Meriele,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03488,Caevara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03489,Faevara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03490,Vadaele,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03491,Caelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03492,Vadaelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03493,Yllele,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03494,Vadara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03495,Vadava,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03496,Merivara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03497,Merira,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03498,Enelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03499,Briele,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03500,Vadana,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03501,Vadavara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03502,Sylara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03503,Sylele,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03504,Yllara,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03505,Merina,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03506,Faelle,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03507,Faelyn,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN03508,Arieth,nome,feminino,Elfo,Elfo da Floresta,High Forest,Cormanthor; Great Dale; Tethyr; Western Heartlands,gerado_compativel,D&D Basic Rules / Races of Faerûn — wood elves,https://forgottenrealms.fandom.com/wiki/Races_of_Faer%C3%BBn,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
